order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,Hour,Minute,Day,Day_Of_Week,Month,Week,Year
6947741744,49617531,2023-07-10 08:05:00,10-07-2023 08:17,10-07-2023 08:22,On Time,936.96,UPI,54437,5608,8,5,Monday,0,7,4,2023
4788498083,16420489,2023-09-17 02:54:00,17-09-2023 03:09,17-09-2023 03:25,Significantly Delayed,2208.78,Wallet,64522,8318,2,54,Sunday,6,9,6,2023
8070127087,27709218,2024-08-22 06:10:00,22-08-2024 06:21,22-08-2024 06:26,On Time,2506.63,Card,46786,7473,6,10,Thursday,3,8,5,2024
5191429552,14944819,2023-12-23 17:06:00,23-12-2023 17:23,23-12-2023 17:35,Slightly Delayed,2418.97,UPI,99889,8644,17,6,Saturday,5,12,8,2023
5220651138,91768226,2024-03-13 02:23:00,13-03-2024 02:42,13-03-2024 02:39,On Time,2783.14,Cash,9937,7709,2,23,Wednesday,2,3,2,2024
2758734705,54797119,2023-08-02 23:12:00,02-08-2023 23:29,02-08-2023 23:31,On Time,1460.54,UPI,30040,1576,23,12,Wednesday,2,8,5,2023
2907887532,85838438,2023-11-19 12:58:00,19-11-2023 13:10,19-11-2023 13:09,On Time,3870.66,UPI,83016,954,12,58,Sunday,6,11,7,2023
7388846009,59094034,2024-02-22 09:01:00,22-02-2024 09:19,22-02-2024 09:18,On Time,616.45,UPI,51360,6586,9,1,Thursday,3,2,2,2024
2606843929,29415527,2024-06-14 14:07:00,14-06-2024 14:24,14-06-2024 14:20,On Time,2095.62,Cash,15405,2825,14,7,Friday,4,6,4,2024
5637567433,91562028,2024-09-02 01:14:00,02-09-2024 01:28,02-09-2024 01:23,On Time,2428.45,Wallet,53431,5612,1,14,Monday,0,9,6,2024
8838095431,41194825,2023-05-06 10:54:00,06-05-2023 11:05,06-05-2023 11:07,On Time,2640.35,UPI,61209,221,10,54,Saturday,5,5,3,2023
1564649286,77869660,2023-12-06 03:51:00,06-12-2023 04:07,06-12-2023 04:12,On Time,827.44,Card,16991,1221,3,51,Wednesday,2,12,7,2023
4098166849,33741801,2023-10-12 00:21:00,12-10-2023 00:40,12-10-2023 01:04,Significantly Delayed,4892.12,Wallet,93376,1712,0,21,Thursday,3,10,6,2023
8091143423,25128143,2023-11-23 22:56:00,23-11-2023 23:14,23-11-2023 23:17,On Time,3293.8,Card,71870,7167,22,56,Thursday,3,11,7,2023
3024045336,54877984,2024-04-15 01:47:00,15-04-2024 02:02,15-04-2024 02:06,On Time,2790.23,Cash,158,535,1,47,Monday,0,4,3,2024
6152984028,60732869,2023-08-29 00:50:00,29-08-2023 01:10,29-08-2023 01:16,Slightly Delayed,2124.37,Card,47844,8407,0,50,Tuesday,1,8,5,2023
3450790653,87266831,2023-08-27 18:14:00,27-08-2023 18:29,27-08-2023 18:27,On Time,1861.71,Card,5694,5053,18,14,Sunday,6,8,5,2023
8028917900,57340963,2023-07-18 00:50:00,18-07-2023 01:06,18-07-2023 01:08,On Time,2365.92,Card,56483,6121,0,50,Tuesday,1,7,5,2023
7781884407,90666073,2024-08-11 15:59:00,11-08-2024 16:12,11-08-2024 16:14,On Time,773.17,Wallet,63528,906,15,59,Sunday,6,8,5,2024
3483689828,7687234,2023-07-28 06:45:00,28-07-2023 06:59,28-07-2023 06:59,On Time,4559.56,UPI,95069,4252,6,45,Friday,4,7,5,2023
8341286014,31076002,2024-08-29 15:39:00,29-08-2024 15:52,29-08-2024 15:56,On Time,2399.69,Card,60030,5560,15,39,Thursday,3,8,5,2024
7936106887,95309983,2024-05-07 14:59:00,07-05-2024 15:17,07-05-2024 15:20,On Time,577.13,UPI,4033,3254,14,59,Tuesday,1,5,3,2024
2247354978,6668498,2024-09-26 10:17:00,26-09-2024 10:34,26-09-2024 10:30,On Time,1322.72,Cash,56703,6533,10,17,Thursday,3,9,6,2024
5347701114,22036818,2023-10-16 18:07:00,16-10-2023 18:22,16-10-2023 18:20,On Time,374.68,Card,49960,1786,18,7,Monday,0,10,6,2023
7846068436,93507573,2023-11-29 12:57:00,29-11-2023 13:17,29-11-2023 13:19,On Time,3379.35,Card,60910,5453,12,57,Wednesday,2,11,7,2023
9893439302,67277562,2023-09-05 20:15:00,05-09-2023 20:33,05-09-2023 20:29,On Time,3745.35,Wallet,2306,1326,20,15,Tuesday,1,9,6,2023
4160816433,2219590,2023-12-09 12:20:00,09-12-2023 12:34,09-12-2023 12:43,Slightly Delayed,3238.22,UPI,34874,7247,12,20,Saturday,5,12,7,2023
6000890622,62828341,2024-09-14 16:12:00,14-09-2024 16:26,14-09-2024 16:23,On Time,1826.22,UPI,29998,2572,16,12,Saturday,5,9,6,2024
7317676958,92356639,2023-07-02 03:58:00,02-07-2023 04:14,02-07-2023 04:25,Slightly Delayed,2967.08,Card,61886,3528,3,58,Sunday,6,7,4,2023
8620144614,20122449,2024-07-10 22:57:00,10-07-2024 23:13,10-07-2024 23:34,Significantly Delayed,1435.13,Wallet,95461,5992,22,57,Wednesday,2,7,4,2024
3940758882,40085705,2024-01-24 04:33:00,24-01-2024 04:44,24-01-2024 04:48,On Time,186.08,Card,46910,6738,4,33,Wednesday,2,1,1,2024
5216555041,30188374,2024-03-03 23:15:00,03-03-2024 23:34,03-03-2024 23:31,On Time,3340.8,Wallet,72142,9088,23,15,Sunday,6,3,2,2024
5144793312,59518795,2024-08-01 00:28:00,01-08-2024 00:38,01-08-2024 00:38,On Time,724.84,UPI,46815,1614,0,28,Thursday,3,8,5,2024
7241413847,10048910,2023-04-15 10:19:00,15-04-2023 10:39,15-04-2023 10:34,On Time,2620.23,Wallet,93156,6198,10,19,Saturday,5,4,3,2023
3567610983,1816969,2023-08-19 04:01:00,19-08-2023 04:18,19-08-2023 04:35,Significantly Delayed,3657.49,Cash,20825,9376,4,1,Saturday,5,8,5,2023
16878685,37556526,2024-04-09 02:29:00,09-04-2024 02:44,09-04-2024 02:47,On Time,4267.94,Cash,52442,9683,2,29,Tuesday,1,4,3,2024
951657166,63624332,2024-04-21 07:50:00,21-04-2024 08:04,21-04-2024 07:59,On Time,3588.19,UPI,14551,9165,7,50,Sunday,6,4,3,2024
4189022307,21597477,2024-05-05 23:06:00,05-05-2024 23:23,05-05-2024 23:24,On Time,2928.14,Card,89735,2087,23,6,Sunday,6,5,3,2024
7378521428,10857389,2024-04-24 20:57:00,24-04-2024 21:13,24-04-2024 21:11,On Time,1225.86,UPI,2580,1360,20,57,Wednesday,2,4,3,2024
6266311709,67708491,2024-06-25 01:44:00,25-06-2024 01:54,25-06-2024 01:56,On Time,1654.8,Cash,82516,7575,1,44,Tuesday,1,6,4,2024
7985347262,22483684,2024-07-31 08:42:00,31-07-2024 08:58,31-07-2024 08:57,On Time,1777.54,Wallet,55202,7376,8,42,Wednesday,2,7,5,2024
992764262,69240186,2023-11-14 03:16:00,14-11-2023 03:35,14-11-2023 03:33,On Time,971.71,Cash,15917,7160,3,16,Tuesday,1,11,7,2023
3080291353,93937586,2024-08-16 19:05:00,16-08-2024 19:22,16-08-2024 19:25,On Time,2790.84,Wallet,11812,6073,19,5,Friday,4,8,5,2024
5532188237,211163,2024-06-09 10:45:00,09-06-2024 11:05,09-06-2024 11:01,On Time,4861.55,UPI,12596,593,10,45,Sunday,6,6,4,2024
6814658453,55278329,2023-09-28 11:21:00,28-09-2023 11:41,28-09-2023 11:37,On Time,552.2,Card,75027,4395,11,21,Thursday,3,9,6,2023
4861499558,2684440,2024-03-20 16:37:00,20-03-2024 16:54,20-03-2024 16:55,On Time,1381.1,Wallet,50307,818,16,37,Wednesday,2,3,2,2024
2521042570,28394354,2024-05-17 10:43:00,17-05-2024 11:03,17-05-2024 11:01,On Time,3010.69,Cash,91832,1165,10,43,Friday,4,5,3,2024
5217781278,85658166,2023-06-27 02:48:00,27-06-2023 02:59,27-06-2023 03:13,Slightly Delayed,3074.48,UPI,73513,7586,2,48,Tuesday,1,6,4,2023
8006034379,43784632,2024-05-03 06:21:00,03-05-2024 06:32,03-05-2024 06:37,On Time,3400.58,Card,34026,250,6,21,Friday,4,5,3,2024
7380913411,49869358,2024-06-07 17:13:00,07-06-2024 17:32,07-06-2024 17:45,Slightly Delayed,367.08,UPI,31462,1515,17,13,Friday,4,6,4,2024
7706841114,68016312,2024-02-27 02:58:00,27-02-2024 03:16,27-02-2024 03:13,On Time,1317.62,Card,121,2640,2,58,Tuesday,1,2,2,2024
1561779937,76359458,2024-03-27 22:00:00,27-03-2024 22:13,27-03-2024 22:15,On Time,1882.99,Cash,35802,6721,22,0,Wednesday,2,3,2,2024
7196559586,85658166,2024-08-19 11:25:00,19-08-2024 11:43,19-08-2024 11:38,On Time,1685.6,Cash,89036,5031,11,25,Monday,0,8,5,2024
2359961993,28995786,2024-06-18 09:33:00,18-06-2024 09:43,18-06-2024 09:43,On Time,1895.12,Cash,53176,5711,9,33,Tuesday,1,6,4,2024
243819964,98225598,2023-12-03 09:22:00,03-12-2023 09:42,03-12-2023 09:43,On Time,1812.09,Wallet,42120,2690,9,22,Sunday,6,12,7,2023
4806735178,8651281,2024-06-12 17:02:00,12-06-2024 17:14,12-06-2024 17:13,On Time,1275.37,Card,52673,2954,17,2,Wednesday,2,6,4,2024
9198762300,46185579,2023-12-02 09:04:00,02-12-2023 09:15,02-12-2023 09:11,On Time,1570.51,Wallet,52504,2950,9,4,Saturday,5,12,7,2023
1105231941,29600229,2024-01-20 01:05:00,20-01-2024 01:20,20-01-2024 01:25,On Time,3493.45,UPI,38404,8263,1,5,Saturday,5,1,1,2024
5533955218,38969732,2024-06-20 04:24:00,20-06-2024 04:37,20-06-2024 04:33,On Time,5096.95,Card,61605,505,4,24,Thursday,3,6,4,2024
5130246751,87641623,2023-05-08 06:03:00,08-05-2023 06:20,08-05-2023 06:16,On Time,1592.03,Card,23663,6697,6,3,Monday,0,5,3,2023
4528445001,20163931,2024-04-19 12:35:00,19-04-2024 12:53,19-04-2024 13:02,Slightly Delayed,1640.29,Wallet,31379,4608,12,35,Friday,4,4,3,2024
9503959018,31084686,2024-09-18 10:42:00,18-09-2024 10:55,18-09-2024 10:58,On Time,3593.97,Cash,40645,5793,10,42,Wednesday,2,9,6,2024
4107052604,34668988,2023-11-21 10:42:00,21-11-2023 11:00,21-11-2023 11:02,On Time,2777.59,UPI,32714,6503,10,42,Tuesday,1,11,7,2023
5578822558,8817168,2023-08-06 17:49:00,06-08-2023 18:01,06-08-2023 18:16,Slightly Delayed,196.64,UPI,79766,8477,17,49,Sunday,6,8,5,2023
5506634472,6579892,2024-09-22 18:05:00,22-09-2024 18:18,22-09-2024 18:36,Significantly Delayed,4019.21,Wallet,37774,2597,18,5,Sunday,6,9,6,2024
4112426763,97825663,2024-09-24 20:50:00,24-09-2024 21:03,24-09-2024 21:00,On Time,2042.79,Card,17291,4456,20,50,Tuesday,1,9,6,2024
7157334145,90021871,2023-10-09 08:57:00,09-10-2023 09:10,09-10-2023 09:08,On Time,239.54,Wallet,10121,2656,8,57,Monday,0,10,6,2023
8423458672,60698094,2023-03-19 23:47:00,20-03-2023 00:04,20-03-2023 00:09,On Time,1745.1,Card,59255,3274,23,47,Sunday,6,3,2,2023
3011683470,65121696,2023-03-20 07:30:00,20-03-2023 07:45,20-03-2023 07:50,On Time,4549.72,Cash,2265,9138,7,30,Monday,0,3,2,2023
1884947290,75244116,2023-09-09 01:31:00,09-09-2023 01:48,09-09-2023 01:51,On Time,831.43,Wallet,96167,15,1,31,Saturday,5,9,6,2023
558163882,39317905,2024-07-11 11:44:00,11-07-2024 12:00,11-07-2024 12:07,Slightly Delayed,3633.09,Wallet,43299,9681,11,44,Thursday,3,7,4,2024
824869105,66943324,2024-08-27 16:34:00,27-08-2024 16:44,27-08-2024 16:41,On Time,2516.52,UPI,50457,6495,16,34,Tuesday,1,8,5,2024
4193492511,10683250,2023-10-02 15:15:00,02-10-2023 15:34,02-10-2023 15:33,On Time,316.02,Wallet,10949,7954,15,15,Monday,0,10,6,2023
120996684,92455970,2023-10-02 11:21:00,02-10-2023 11:35,02-10-2023 11:45,Slightly Delayed,3139.62,Card,86475,5536,11,21,Monday,0,10,6,2023
2531932780,91500615,2023-07-16 12:03:00,16-07-2023 12:15,16-07-2023 12:17,On Time,3340.23,Wallet,4665,1872,12,3,Sunday,6,7,4,2023
8095547865,27620326,2023-03-19 12:51:00,19-03-2023 13:11,19-03-2023 13:07,On Time,3355.93,Wallet,14451,3136,12,51,Sunday,6,3,2,2023
6894204435,10700664,2023-06-17 18:35:00,17-06-2023 18:53,17-06-2023 18:48,On Time,697.38,Cash,48874,4816,18,35,Saturday,5,6,4,2023
9514917126,43599910,2024-07-29 07:47:00,29-07-2024 08:03,29-07-2024 08:13,Slightly Delayed,1620.95,UPI,51089,7084,7,47,Monday,0,7,5,2024
9329665908,57102800,2023-07-15 08:14:00,15-07-2023 08:32,15-07-2023 08:34,On Time,2049.58,Card,64268,6777,8,14,Saturday,5,7,4,2023
1435406360,1174162,2023-12-11 07:44:00,11-12-2023 08:01,11-12-2023 07:58,On Time,2259.17,Wallet,25991,4834,7,44,Monday,0,12,8,2023
3460843508,32797235,2023-10-21 00:52:00,21-10-2023 01:05,21-10-2023 01:04,On Time,3465.32,UPI,89605,2021,0,52,Saturday,5,10,6,2023
4762084133,72564495,2024-09-29 23:21:00,29-09-2024 23:38,29-09-2024 23:43,On Time,1969.21,Card,50374,9848,23,21,Sunday,6,9,6,2024
3884862300,51544662,2024-02-21 09:01:00,21-02-2024 09:18,21-02-2024 09:25,Slightly Delayed,951.43,Card,38680,5609,9,1,Wednesday,2,2,2,2024
1990946411,82286725,2024-05-16 22:59:00,16-05-2024 23:15,16-05-2024 23:12,On Time,2524.56,Cash,16925,2239,22,59,Thursday,3,5,3,2024
5054937065,9274874,2024-08-24 16:53:00,24-08-2024 17:11,24-08-2024 17:24,Slightly Delayed,965.37,UPI,24647,7336,16,53,Saturday,5,8,5,2024
9431652023,59890331,2024-09-06 22:22:00,06-09-2024 22:35,06-09-2024 22:39,On Time,5320.2,Cash,53366,7227,22,22,Friday,4,9,6,2024
2268736598,19259955,2023-07-07 08:07:00,07-07-2023 08:25,07-07-2023 08:21,On Time,2006.71,Cash,8883,1320,8,7,Friday,4,7,4,2023
2793638565,26844216,2024-02-11 08:28:00,11-02-2024 08:41,11-02-2024 08:36,On Time,2375.75,UPI,7507,9500,8,28,Sunday,6,2,1,2024
4168839407,12088552,2023-04-06 00:04:00,06-04-2023 00:15,06-04-2023 00:14,On Time,822.68,Cash,45033,4657,0,4,Thursday,3,4,2,2023
7406514357,20298398,2024-02-07 14:09:00,07-02-2024 14:25,07-02-2024 14:21,On Time,3698.78,Card,66093,3342,14,9,Wednesday,2,2,1,2024
6087916798,89968482,2023-11-17 16:39:00,17-11-2023 16:53,17-11-2023 17:03,Slightly Delayed,1692.4,UPI,10351,168,16,39,Friday,4,11,7,2023
4319962076,36146306,2024-01-11 05:52:00,11-01-2024 06:06,11-01-2024 06:25,Significantly Delayed,1612.18,Cash,66984,4338,5,52,Thursday,3,1,1,2024
3904134741,58631874,2024-05-02 10:05:00,02-05-2024 10:19,02-05-2024 10:24,On Time,782.49,UPI,4829,7931,10,5,Thursday,3,5,3,2024
3770123374,29415527,2023-11-19 21:52:00,19-11-2023 22:03,19-11-2023 22:07,On Time,1939.04,Cash,86645,8947,21,52,Sunday,6,11,7,2023
4494390731,34768050,2023-04-28 12:21:00,28-04-2023 12:31,28-04-2023 12:39,Slightly Delayed,1921.19,Wallet,10118,2236,12,21,Friday,4,4,3,2023
6109777696,89699655,2024-10-17 19:48:00,17-10-2024 20:04,17-10-2024 20:10,Slightly Delayed,3725.57,Card,12387,8590,19,48,Thursday,3,10,6,2024
1401372388,71411879,2023-04-17 09:37:00,17-04-2023 09:55,17-04-2023 09:54,On Time,426.72,Wallet,18081,6796,9,37,Monday,0,4,3,2023
4283973398,18791381,2023-09-14 17:37:00,14-09-2023 17:50,14-09-2023 17:52,On Time,2869.43,Card,86156,2124,17,37,Thursday,3,9,6,2023
3261847147,67383024,2023-09-16 03:33:00,16-09-2023 03:48,16-09-2023 03:56,Slightly Delayed,3932.73,Cash,86297,9318,3,33,Saturday,5,9,6,2023
3153811191,87335844,2024-03-08 06:04:00,08-03-2024 06:16,08-03-2024 06:21,On Time,755.66,Wallet,69044,2009,6,4,Friday,4,3,2,2024
2639216409,37702698,2024-03-10 11:45:00,10-03-2024 12:00,10-03-2024 12:04,On Time,880.72,Card,17836,8593,11,45,Sunday,6,3,2,2024
5948575331,92038780,2024-05-09 22:57:00,09-05-2024 23:12,09-05-2024 23:10,On Time,2112.59,Card,53387,4962,22,57,Thursday,3,5,3,2024
7792925364,59830126,2024-10-23 02:49:00,23-10-2024 03:06,23-10-2024 03:07,On Time,2656.43,Card,8734,9939,2,49,Wednesday,2,10,7,2024
7286478750,91196901,2023-10-13 03:58:00,13-10-2023 04:13,13-10-2023 04:22,Slightly Delayed,3482.66,Card,35322,1443,3,58,Friday,4,10,6,2023
9776505630,15661674,2023-04-19 03:40:00,19-04-2023 03:59,19-04-2023 03:55,On Time,4167.91,Card,66941,4413,3,40,Wednesday,2,4,3,2023
4527342708,81183415,2023-10-03 13:34:00,03-10-2023 13:47,03-10-2023 13:42,On Time,1558.74,Wallet,81841,7746,13,34,Tuesday,1,10,6,2023
1124359689,97825663,2024-09-13 05:09:00,13-09-2024 05:24,13-09-2024 05:37,Slightly Delayed,3608.92,Card,42724,960,5,9,Friday,4,9,6,2024
3717458742,18113428,2023-08-27 23:43:00,27-08-2023 23:58,28-08-2023 00:04,Slightly Delayed,509.11,Cash,97637,5744,23,43,Sunday,6,8,5,2023
283675535,20238921,2023-03-24 17:02:00,24-03-2023 17:17,24-03-2023 17:14,On Time,1413.39,Wallet,3175,8980,17,2,Friday,4,3,2,2023
6039353394,86479284,2023-08-08 15:10:00,08-08-2023 15:29,08-08-2023 15:25,On Time,313.77,Cash,39607,4595,15,10,Tuesday,1,8,5,2023
6735917931,47206881,2023-09-27 12:09:00,27-09-2023 12:25,27-09-2023 12:24,On Time,2951.24,Wallet,99298,5893,12,9,Wednesday,2,9,6,2023
5155256671,19523856,2024-08-14 00:52:00,14-08-2024 01:02,14-08-2024 00:58,On Time,2961.15,UPI,8227,5590,0,52,Wednesday,2,8,5,2024
3984108726,31576845,2024-02-27 18:03:00,27-02-2024 18:15,27-02-2024 18:19,On Time,2458.19,Wallet,63676,9136,18,3,Tuesday,1,2,2,2024
2491374111,2361575,2024-08-10 04:50:00,10-08-2024 05:06,10-08-2024 05:08,On Time,1196.3,Wallet,43388,3095,4,50,Saturday,5,8,5,2024
2043371805,45066676,2024-10-02 06:57:00,02-10-2024 07:08,02-10-2024 07:22,Slightly Delayed,2756.32,Card,5098,848,6,57,Wednesday,2,10,6,2024
9657782153,87251489,2024-02-29 14:46:00,29-02-2024 14:57,29-02-2024 14:53,On Time,995.98,Card,14419,3109,14,46,Thursday,3,2,2,2024
9237289778,70168151,2024-05-29 14:49:00,29-05-2024 15:01,29-05-2024 15:06,On Time,4471.64,Card,10352,7022,14,49,Wednesday,2,5,4,2024
8917116859,91562028,2024-07-05 23:35:00,05-07-2024 23:53,05-07-2024 23:54,On Time,1307.18,Card,29174,7287,23,35,Friday,4,7,4,2024
720578658,37551429,2024-06-02 08:56:00,02-06-2024 09:10,02-06-2024 09:06,On Time,963.23,UPI,67720,5823,8,56,Sunday,6,6,4,2024
9122210530,15066187,2024-01-18 04:23:00,18-01-2024 04:39,18-01-2024 05:03,Significantly Delayed,3972.81,UPI,81385,8353,4,23,Thursday,3,1,1,2024
3540524256,28205701,2023-10-22 09:11:00,22-10-2023 09:31,22-10-2023 09:36,On Time,1218.01,UPI,39511,8385,9,11,Sunday,6,10,6,2023
1909520255,71276926,2023-05-23 10:49:00,23-05-2023 11:00,23-05-2023 11:17,Significantly Delayed,2163.69,Card,16469,1144,10,49,Tuesday,1,5,3,2023
8022279737,83058329,2024-09-08 14:02:00,08-09-2024 14:13,08-09-2024 14:11,On Time,275.03,Wallet,7643,5751,14,2,Sunday,6,9,6,2024
7381549355,75082508,2023-09-28 13:11:00,28-09-2023 13:30,28-09-2023 13:35,On Time,3144.56,UPI,28416,1370,13,11,Thursday,3,9,6,2023
3998829973,44149982,2023-10-10 01:09:00,10-10-2023 01:26,10-10-2023 01:46,Significantly Delayed,2828.4,Card,88976,7818,1,9,Tuesday,1,10,6,2023
2895464675,94281220,2023-04-20 10:15:00,20-04-2023 10:28,20-04-2023 10:40,Slightly Delayed,935.64,Cash,13097,660,10,15,Thursday,3,4,3,2023
3971098657,90919603,2024-05-26 02:44:00,26-05-2024 03:04,26-05-2024 03:06,On Time,3993.42,Card,84093,8898,2,44,Sunday,6,5,3,2024
5278249111,78267238,2024-03-01 21:32:00,01-03-2024 21:45,01-03-2024 22:08,Significantly Delayed,1485.67,Wallet,22996,4140,21,32,Friday,4,3,2,2024
9810576443,42723554,2023-11-01 13:04:00,01-11-2023 13:20,01-11-2023 13:24,On Time,556.35,UPI,51602,5552,13,4,Wednesday,2,11,7,2023
4128844410,76438648,2023-07-20 17:19:00,20-07-2023 17:36,20-07-2023 17:37,On Time,2556.83,Wallet,17809,1271,17,19,Thursday,3,7,5,2023
6103869123,16376189,2023-06-06 14:27:00,06-06-2023 14:37,06-06-2023 14:37,On Time,1609.25,UPI,60764,6641,14,27,Tuesday,1,6,4,2023
6595041423,57291761,2024-07-23 10:50:00,23-07-2024 11:06,23-07-2024 11:04,On Time,2079.8,Card,53964,3328,10,50,Tuesday,1,7,5,2024
3991011923,19182548,2024-02-07 09:02:00,07-02-2024 09:21,07-02-2024 09:21,On Time,1616.34,Wallet,4543,6308,9,2,Wednesday,2,2,1,2024
5275440923,67046342,2023-03-21 04:50:00,21-03-2023 05:06,21-03-2023 05:20,Slightly Delayed,932.79,Wallet,95040,2293,4,50,Tuesday,1,3,2,2023
6468633344,29324437,2024-02-23 06:29:00,23-02-2024 06:43,23-02-2024 06:40,On Time,5515.23,Wallet,67358,6862,6,29,Friday,4,2,2,2024
9992859795,4356173,2023-11-12 20:07:00,12-11-2023 20:17,12-11-2023 20:30,Slightly Delayed,820.83,Wallet,47148,805,20,7,Sunday,6,11,7,2023
7518488485,54222320,2023-04-26 10:29:00,26-04-2023 10:41,26-04-2023 10:46,On Time,1783.54,Wallet,69310,1082,10,29,Wednesday,2,4,3,2023
9746950023,31776996,2023-11-02 06:27:00,02-11-2023 06:39,02-11-2023 06:36,On Time,1562.94,Card,50913,1509,6,27,Thursday,3,11,7,2023
2721433550,58873572,2023-06-07 14:10:00,07-06-2023 14:28,07-06-2023 14:29,On Time,1076.03,UPI,99958,5717,14,10,Wednesday,2,6,4,2023
6131680348,83701325,2024-07-19 21:57:00,19-07-2024 22:17,19-07-2024 22:18,On Time,2083.65,Card,11536,7707,21,57,Friday,4,7,5,2024
2281544500,40692378,2023-06-09 10:08:00,09-06-2023 10:26,09-06-2023 10:28,On Time,2330.28,UPI,65040,8834,10,8,Friday,4,6,4,2023
4283802879,61020,2023-05-10 15:23:00,10-05-2023 15:37,10-05-2023 15:32,On Time,2769.12,Wallet,22353,2537,15,23,Wednesday,2,5,3,2023
8621732366,25722990,2023-09-05 18:28:00,05-09-2023 18:46,05-09-2023 18:50,On Time,4527.28,UPI,87688,3968,18,28,Tuesday,1,9,6,2023
3797679856,11562458,2023-12-10 05:08:00,10-12-2023 05:27,10-12-2023 05:27,On Time,4441.0,Cash,81944,7414,5,8,Sunday,6,12,7,2023
8532100929,31831843,2023-11-06 15:18:00,06-11-2023 15:34,06-11-2023 15:39,On Time,816.38,Card,84664,1355,15,18,Monday,0,11,7,2023
2973976544,96795047,2024-09-19 17:19:00,19-09-2024 17:30,19-09-2024 17:35,On Time,1825.81,Wallet,71497,8689,17,19,Thursday,3,9,6,2024
814260962,14974554,2023-09-14 16:10:00,14-09-2023 16:26,14-09-2023 16:24,On Time,869.22,Cash,23195,1625,16,10,Thursday,3,9,6,2023
9411848231,59545278,2024-05-15 21:34:00,15-05-2024 21:51,15-05-2024 22:06,Slightly Delayed,2562.81,UPI,44999,4919,21,34,Wednesday,2,5,3,2024
6637284724,36517334,2023-09-08 10:27:00,08-09-2023 10:44,08-09-2023 10:46,On Time,422.23,UPI,30833,784,10,27,Friday,4,9,6,2023
6497594124,39150258,2024-10-24 17:36:00,24-10-2024 17:53,24-10-2024 17:58,On Time,1858.93,Wallet,96186,7559,17,36,Thursday,3,10,7,2024
7213146086,4862761,2023-03-23 20:08:00,23-03-2023 20:21,23-03-2023 20:16,On Time,1072.95,UPI,68499,8031,20,8,Thursday,3,3,2,2023
5110274761,24821281,2024-05-23 03:01:00,23-05-2024 03:15,23-05-2024 03:16,On Time,3728.79,Wallet,17677,1782,3,1,Thursday,3,5,3,2024
1112110363,98625898,2024-01-20 22:23:00,20-01-2024 22:36,20-01-2024 22:44,Slightly Delayed,775.91,UPI,50590,4297,22,23,Saturday,5,1,1,2024
1209202931,29451600,2023-06-27 00:09:00,27-06-2023 00:24,27-06-2023 00:26,On Time,2722.78,Card,32217,7637,0,9,Tuesday,1,6,4,2023
6384745391,37095171,2024-08-17 15:55:00,17-08-2024 16:05,17-08-2024 16:12,Slightly Delayed,1511.16,Cash,65142,7230,15,55,Saturday,5,8,5,2024
3367452972,61020,2024-08-31 14:07:00,31-08-2024 14:22,31-08-2024 14:38,Significantly Delayed,2515.48,Cash,6565,4289,14,7,Saturday,5,8,5,2024
2317597587,68661619,2024-06-17 00:30:00,17-06-2024 00:42,17-06-2024 00:40,On Time,4784.85,Card,30057,2642,0,30,Monday,0,6,4,2024
2254884198,54893418,2023-07-01 02:00:00,01-07-2023 02:19,01-07-2023 02:23,On Time,1433.62,UPI,62821,3510,2,0,Saturday,5,7,4,2023
679196318,18642306,2024-08-19 22:43:00,19-08-2024 23:03,19-08-2024 23:00,On Time,4412.07,Wallet,77111,1274,22,43,Monday,0,8,5,2024
2185319815,19180962,2024-03-02 20:40:00,02-03-2024 20:56,02-03-2024 20:59,On Time,3963.77,Card,43571,6724,20,40,Saturday,5,3,2,2024
5965281449,17597449,2023-06-26 17:36:00,26-06-2023 17:51,26-06-2023 17:53,On Time,3412.11,Cash,26992,3156,17,36,Monday,0,6,4,2023
8616726869,37691544,2024-01-10 22:10:00,10-01-2024 22:21,10-01-2024 22:46,Significantly Delayed,2369.51,Wallet,13100,1772,22,10,Wednesday,2,1,1,2024
4786027510,5001749,2024-09-30 12:17:00,30-09-2024 12:33,30-09-2024 12:28,On Time,418.48,UPI,27204,359,12,17,Monday,0,9,6,2024
4910445344,44030130,2024-05-18 08:58:00,18-05-2024 09:11,18-05-2024 09:08,On Time,914.88,Wallet,18682,6994,8,58,Saturday,5,5,3,2024
7629577899,23348269,2023-12-14 15:42:00,14-12-2023 15:53,14-12-2023 16:02,Slightly Delayed,2550.73,UPI,524,8423,15,42,Thursday,3,12,8,2023
4769055037,66742602,2023-08-10 21:16:00,10-08-2023 21:31,10-08-2023 21:46,Slightly Delayed,3732.8,Cash,18445,3134,21,16,Thursday,3,8,5,2023
8476029654,77085443,2023-11-17 08:58:00,17-11-2023 09:14,17-11-2023 09:19,On Time,1585.8,Cash,52921,2666,8,58,Friday,4,11,7,2023
7809866112,3999964,2024-07-11 09:22:00,11-07-2024 09:41,11-07-2024 09:54,Slightly Delayed,3373.17,Cash,3022,992,9,22,Thursday,3,7,4,2024
5453896364,59840071,2023-06-24 00:27:00,24-06-2023 00:43,24-06-2023 00:45,On Time,908.37,UPI,24588,5854,0,27,Saturday,5,6,4,2023
